arresting_agency_url,inmate_race,inmate_sex,inmate_date_of_arrest
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/24/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Unknown,Male,10/24/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/16/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female,02/24/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,08/14/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/30/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/08/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,08/28/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/03/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/26/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/18/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/01/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Unknown,Male, 
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Unknown,Male,08/24/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,12/08/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/10/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,01/15/2020
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/19/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/27/2020
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/23/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/02/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female, 
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/12/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female,11/01/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,12/07/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,06/13/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,08/22/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/19/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/04/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,06/14/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Unknown,Male,02/27/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/02/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/21/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,11/03/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/27/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/24/2017
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/03/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,05/24/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/16/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/05/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/27/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/26/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,07/15/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,04/23/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/09/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/14/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Unknown,Male,10/27/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/23/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,08/05/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,10/28/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female,10/19/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/29/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/27/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/30/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/21/2014
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/09/2017
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,06/13/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,02/11/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/14/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,01/05/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,07/15/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/05/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/29/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/13/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female, 
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,03/11/2018
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/29/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female,09/27/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/24/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,12/04/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/12/2020
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,09/01/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/12/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female,07/04/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/23/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/02/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/20/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/14/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/11/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/19/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,01/31/2018
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/22/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/28/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/25/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/10/2020
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,03/08/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/06/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,01/04/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/04/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female,10/14/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,07/26/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,10/21/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,04/14/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,01/22/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,07/24/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,04/10/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/03/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/20/2018
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/11/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,01/06/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/22/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/09/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/05/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,10/26/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/16/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,02/26/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female,09/20/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/02/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,04/04/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/08/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/15/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,11/01/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,11/18/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,08/23/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/28/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,07/08/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female, 
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,02/08/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/31/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Unknown,Male,01/01/2019
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female,10/19/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/14/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/11/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/28/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,10/08/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,10/17/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/22/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Unknown,Male,07/31/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,05/30/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,07/05/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,07/11/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,08/11/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/04/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,08/05/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/24/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/03/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,03/02/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Unknown,Male,07/13/2020
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,03/11/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/03/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,10/28/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,03/29/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,03/07/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,07/06/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/02/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,06/23/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/25/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,04/12/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,08/19/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Unknown,Male,09/16/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/18/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,03/20/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/17/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,02/13/2020
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,01/30/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/01/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/13/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/13/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,07/26/2019
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,10/16/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,08/06/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,10/26/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/24/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/28/2020
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/21/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,08/23/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,12/10/2018
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/30/2015
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,11/04/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/08/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/16/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/16/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,04/27/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/20/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female,10/27/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/26/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,11/03/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,05/23/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,08/21/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,10/14/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/01/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Unknown,Male,07/23/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/20/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,04/17/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,05/17/2019
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,10/28/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/12/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,02/23/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,03/22/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,08/31/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male, 
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,08/15/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/05/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,02/20/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/29/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,12/18/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,01/26/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,02/04/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,06/30/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,10/20/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Unknown,Male,10/18/2020
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,05/25/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/08/2019
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/06/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,08/26/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female,07/17/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male, 
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,04/12/2022
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,06/29/2021
http://www.ascension.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,03/23/2022
